city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_is_missing,education_level_is_missing,last_new_job_is_missing,company_size_is_missing,gender_is_missing,enrolled_university_is_missing,major_discipline_is_missing,company_type_is_missing
0.91,1,1,0,3,4,10,0,4,1,140,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,1,3,7,4,2,75,0,0,0,0,0,0,0,0,0
0.939,1,1,0,2,2,6,3,2,1,59,0,0,0,0,1,1,0,1,1
0.899,1,1,0,2,2,6,2,2,1,146,0,0,0,0,0,1,0,1,1
0.865,1,0,0,3,2,3,3,2,0,302,0,0,1,0,1,1,0,1,1
0.855,0,1,0,4,4,9,3,4,2,42,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,0,14,3,4,1,131,0,0,0,0,1,1,0,0,0
0.698,1,1,1,2,2,9,3,2,4,74,0,0,0,0,1,1,0,1,1
0.91,0,1,0,3,4,7,7,4,1,22,0,0,0,0,0,0,0,0,0
0.804,1,0,0,3,4,3,3,2,0,53,1,0,0,0,1,1,0,0,1
0.913,1,1,0,4,4,21,4,4,5,143,0,0,0,0,0,0,0,0,0
0.855,0,1,0,3,4,14,2,4,2,72,0,0,0,0,0,0,0,0,0
0.92,1,1,0,2,2,11,4,4,1,7,0,0,0,0,0,0,0,1,0
0.897,1,0,2,3,4,3,2,2,1,182,0,0,0,0,0,0,0,0,0
0.915,1,1,0,3,4,15,2,4,4,50,0,0,0,0,0,0,0,0,0
0.887,1,1,0,2,2,2,2,1,1,82,0,0,0,0,0,0,0,1,0
0.91,1,1,1,3,4,2,7,4,1,58,0,0,0,0,0,0,1,0,0
0.924,1,1,0,3,4,9,1,4,1,94,0,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,4,0,2,2,60,1,0,0,0,0,0,0,0,1
0.802,1,1,2,4,4,5,3,4,4,124,0,0,0,0,0,0,0,0,0
0.689,1,0,0,1,2,2,3,2,2,46,0,0,0,0,1,1,0,1,1
0.698,1,0,2,4,4,3,3,0,2,57,1,0,0,0,1,0,0,0,0
0.92,0,1,0,3,4,9,2,4,1,17,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,14,6,4,5,101,0,0,0,0,0,1,0,0,0
0.698,1,0,0,1,2,3,3,4,0,31,0,0,0,0,1,0,0,1,0
0.897,1,1,0,3,4,21,3,2,1,36,0,0,0,0,1,0,0,0,1
0.893,1,1,1,3,4,15,3,2,4,198,0,0,0,0,1,0,0,0,1
0.91,1,0,0,4,4,5,7,4,0,31,0,0,0,0,0,0,0,0,0
0.55,1,1,1,4,4,9,2,4,1,12,0,0,0,0,0,1,1,0,0
0.92,1,1,0,3,4,21,2,3,1,31,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,20,3,2,5,26,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,6,2,4,1,55,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,11,3,2,5,8,1,0,0,0,1,0,0,0,1
0.91,1,1,0,2,2,21,3,4,5,38,0,0,0,0,0,0,0,1,0
0.899,1,1,0,3,1,16,3,2,2,8,0,0,0,0,1,0,0,0,1
0.878,1,1,0,4,4,21,5,4,3,32,1,0,0,0,0,0,0,0,0
0.776,1,1,1,3,4,18,3,3,5,51,0,0,0,0,0,0,0,0,0
0.804,1,1,2,3,4,9,6,4,2,22,0,0,0,0,0,0,0,0,0
0.926,1,1,2,2,2,7,3,2,1,17,0,0,0,0,1,0,0,1,1
0.91,1,0,1,3,2,3,3,2,0,24,0,0,1,0,1,0,1,1,1
0.899,1,1,0,3,4,5,1,3,1,19,0,0,0,0,0,0,0,0,0
0.624,1,1,2,4,4,9,2,4,2,46,1,0,0,0,0,0,0,0,0
0.91,0,1,0,3,4,13,2,4,5,15,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,21,3,2,5,23,1,0,0,0,1,0,0,0,1
0.893,1,1,0,3,4,21,3,4,5,38,0,0,0,0,0,0,0,0,0
0.624,1,0,2,4,4,4,3,2,0,46,1,0,0,0,1,1,0,0,1
0.804,1,0,2,3,3,0,3,2,0,214,0,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,21,5,1,5,52,0,0,0,0,0,0,0,0,0
0.92,0,0,0,3,4,0,3,2,0,22,1,0,0,0,1,0,0,0,1
0.926,1,1,0,4,4,15,3,4,2,65,0,0,0,0,0,0,0,0,0
0.92,1,1,2,3,0,14,2,4,1,64,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,7,6,4,4,86,0,0,0,0,0,0,0,0,0
0.887,1,0,2,3,4,4,3,2,1,52,1,0,0,0,1,0,0,0,1
0.897,1,1,0,4,4,14,3,2,5,21,0,0,0,0,1,1,0,0,1
0.926,1,0,0,3,4,3,5,1,1,86,0,0,0,0,0,0,0,0,0
0.897,1,0,2,4,4,5,3,2,4,288,1,0,0,0,1,0,0,0,1
0.91,1,1,0,4,4,21,3,4,5,53,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,17,2,2,1,60,0,0,0,0,0,0,0,0,1
0.91,1,1,0,4,4,18,3,2,5,178,0,0,0,0,1,0,0,0,1
0.939,1,1,0,5,4,21,2,4,2,166,0,0,0,0,0,0,0,0,0
0.924,1,1,0,5,1,21,3,2,1,62,0,0,0,0,1,0,0,0,1
0.624,1,1,2,3,4,7,7,2,1,35,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,17,3,4,5,106,0,0,0,0,0,0,0,0,0
0.836,1,0,0,3,4,6,0,4,0,58,0,0,0,0,0,0,0,0,0
0.698,1,1,2,4,2,10,3,2,2,44,1,1,0,1,1,0,0,1,1
0.91,1,1,1,4,4,6,2,3,1,72,0,0,0,0,0,0,1,0,0
0.92,1,1,0,2,2,18,7,4,1,80,0,0,0,0,0,1,0,1,0
0.939,1,1,0,4,4,16,6,0,2,166,0,0,0,0,0,0,0,0,0
0.895,1,1,0,4,4,21,3,4,1,25,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,3,21,7,4,0,109,0,0,0,0,0,0,0,0,0
0.884,1,1,0,3,4,1,0,2,1,37,0,0,0,0,0,0,0,0,0
0.55,1,0,2,3,4,4,3,2,0,55,1,0,0,0,1,1,0,0,1
0.92,1,0,1,3,2,3,3,2,0,32,0,0,1,0,1,0,1,1,1
0.89,1,0,0,3,4,9,2,4,3,51,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,16,2,3,1,84,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,21,4,0,1,72,0,0,0,0,0,0,0,0,0
0.887,1,1,0,2,2,21,3,4,1,47,0,0,0,0,0,0,0,1,0
0.855,1,0,2,3,4,12,3,2,4,47,0,0,0,0,1,0,0,0,1
0.754,1,1,1,2,2,6,0,3,2,20,0,0,0,0,0,0,1,1,0
0.624,1,1,0,3,4,8,3,2,1,198,1,0,0,0,1,0,0,0,1
0.92,1,0,0,3,5,2,5,1,1,64,0,0,0,0,0,0,0,0,0
0.896,1,1,0,4,4,15,7,4,5,23,1,0,0,0,0,0,0,0,0
0.884,1,0,2,4,4,14,3,1,3,96,0,0,0,0,0,0,0,0,0
0.624,1,0,0,2,2,2,3,4,0,306,0,0,0,0,1,0,0,1,0
0.754,1,1,0,3,4,9,0,0,1,8,0,0,0,0,0,0,0,0,0
0.762,1,1,0,3,4,21,3,4,1,48,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,1,4,1,98,1,0,0,0,0,0,0,0,0
0.926,1,0,0,5,4,7,4,0,0,46,0,0,0,0,0,1,0,0,0
0.92,1,0,2,3,4,1,3,2,1,53,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,2,21,0,4,1,102,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,4,3,2,1,76,0,0,0,0,1,1,0,0,1
0.92,1,0,0,1,2,1,3,2,0,43,0,0,0,0,1,0,0,1,1
0.92,1,0,0,3,4,21,2,4,5,32,0,0,0,0,0,0,0,0,0
0.855,1,1,0,3,4,5,3,2,1,54,0,0,0,0,1,1,0,0,1
0.767,1,1,2,4,4,8,1,4,1,7,0,0,0,0,0,1,0,0,0
0.884,0,1,0,4,4,3,3,2,2,322,1,0,0,0,1,0,0,0,1
0.847,1,1,0,3,2,21,4,2,0,96,0,0,1,0,0,1,0,1,1
0.92,0,1,2,3,4,4,6,4,1,7,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,16,1,4,1,53,0,0,0,0,0,0,0,0,0
0.855,1,1,0,3,4,10,1,3,1,161,0,0,0,0,0,0,0,0,0
0.897,1,0,0,4,4,8,1,4,1,11,0,0,0,0,0,0,0,0,0
0.827,1,1,0,3,4,9,3,1,2,6,0,0,0,0,0,1,0,0,0
0.624,1,0,2,3,4,1,2,2,1,72,1,0,0,0,0,0,0,0,1
0.794,0,1,0,4,1,6,2,4,1,182,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,21,6,4,5,67,0,0,0,0,0,0,0,0,0
0.527,0,0,0,3,4,1,3,2,1,50,0,0,0,0,1,0,0,0,1
0.884,0,0,1,3,4,5,3,4,1,16,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,7,4,5,38,0,0,0,0,0,0,0,0,0
0.92,2,1,0,3,2,5,1,2,1,98,0,0,0,0,0,0,0,0,0
0.698,1,0,1,3,4,4,3,2,2,7,1,0,0,0,1,0,0,0,1
0.92,1,0,2,3,4,2,3,2,1,88,0,0,0,0,1,0,0,0,1
0.884,1,1,0,4,4,4,3,4,2,112,0,0,0,0,0,0,0,0,0
0.766,2,1,2,3,4,15,6,2,0,30,1,0,0,0,0,0,0,0,1
0.738,1,1,0,3,4,9,2,3,1,9,0,0,0,0,0,1,0,0,0
0.855,2,0,2,2,2,4,7,4,1,36,0,0,0,0,0,0,0,1,0
0.91,1,1,0,3,4,19,3,4,4,24,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,1,2,7,0,1,28,0,0,0,0,0,0,0,0,0
0.878,1,1,1,3,4,10,2,1,1,166,0,0,0,0,0,0,0,0,0
0.624,1,1,2,4,4,10,2,4,2,61,1,0,0,0,0,0,0,0,0
0.762,1,1,0,3,4,21,2,1,3,24,0,0,0,0,0,0,0,0,0
0.91,1,0,2,3,4,10,3,2,1,8,1,0,0,0,1,0,0,0,1
0.903,1,1,0,3,4,9,3,2,1,133,0,0,0,0,1,0,0,0,1
0.855,1,1,0,3,4,14,3,2,5,143,0,0,0,0,1,0,0,0,1
0.878,1,1,0,3,4,21,1,4,5,29,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,7,7,4,1,53,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,9,7,1,5,11,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,4,2,2,1,7,0,0,0,0,0,0,0,0,1
0.762,1,1,0,3,4,8,2,4,5,87,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,8,1,3,1,18,0,0,0,0,0,0,0,0,0
0.827,1,1,0,3,2,9,5,4,1,76,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,6,7,4,1,114,0,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,5,3,2,2,56,0,0,0,1,1,1,0,1,1
0.91,1,1,0,3,4,7,2,2,5,30,0,0,0,0,0,0,0,0,1
0.923,1,1,0,3,4,21,4,4,5,80,0,0,0,0,0,0,0,0,0
0.776,1,1,2,3,4,14,5,4,0,52,0,0,0,0,0,0,0,0,0
0.624,0,1,0,3,4,0,2,4,1,13,0,0,0,0,0,0,0,0,0
0.767,1,1,0,3,4,4,3,1,0,42,0,0,0,0,0,1,0,0,0
0.767,1,1,1,4,4,6,2,4,1,56,1,0,0,0,0,1,0,0,0
0.624,1,0,0,1,2,2,3,2,0,12,1,0,0,0,1,0,0,1,1
0.836,1,1,0,4,1,2,3,4,1,36,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,5,4,5,67,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,2,4,1,13,1,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,9,3,4,1,100,0,0,0,0,1,0,0,0,0
0.91,1,1,0,5,4,15,7,4,1,58,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,7,3,4,1,18,1,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,2,7,4,2,90,1,0,0,0,0,1,0,0,0
0.64,1,0,0,4,4,6,7,2,1,59,0,0,0,0,0,1,0,0,1
0.804,1,1,0,4,4,2,7,4,2,35,0,0,0,0,0,1,0,0,0
0.802,1,1,2,3,4,0,7,4,2,11,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,4,3,2,2,15,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,5,10,2,4,5,206,0,0,0,0,0,0,0,0,0
0.647,1,1,0,4,4,9,2,4,1,130,0,0,0,0,0,1,0,0,0
0.92,1,0,1,3,2,1,3,2,0,30,0,0,1,0,1,1,1,1,1
0.939,1,1,0,4,4,21,7,4,5,88,0,0,0,0,0,0,0,0,0
0.624,1,0,0,4,3,0,7,4,1,18,0,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,8,1,4,1,41,0,0,0,0,0,1,0,0,0
0.926,1,1,1,4,4,14,7,4,2,16,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,21,5,4,5,95,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,6,3,1,1,53,0,0,0,0,1,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,220,1,0,0,0,1,0,0,0,1
0.855,1,1,0,4,4,21,2,4,2,21,0,0,0,0,0,1,0,0,0
0.795,1,1,0,4,4,21,3,1,5,94,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,0,17,1,4,3,20,0,0,0,0,0,0,0,0,0
0.558,1,0,0,3,4,8,3,2,0,47,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,3,2,2,60,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,6,7,4,4,78,1,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,4,7,1,1,5,0,0,0,0,0,1,0,0,0
0.794,1,1,0,3,2,6,2,2,1,20,0,0,1,0,0,0,0,1,1
0.939,1,1,0,3,4,21,7,4,3,2,0,0,0,0,0,0,0,0,0
0.794,0,1,2,3,4,9,3,4,5,206,0,0,0,0,0,0,0,0,0
0.855,1,0,0,2,2,12,3,2,1,90,0,0,0,0,1,0,0,1,1
0.682,1,1,0,3,4,12,3,4,3,25,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,5,1,4,1,8,1,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,9,4,4,2,22,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,19,3,4,5,90,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,9,0,2,1,56,0,0,0,0,0,1,0,0,0
0.92,1,1,2,2,2,10,3,2,2,81,1,0,0,0,1,0,0,1,1
0.926,1,1,0,3,4,7,0,4,1,120,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,4,2,4,0,18,1,0,0,0,0,0,0,0,0
0.887,1,1,0,2,2,21,2,4,0,19,0,0,0,0,0,1,0,1,0
0.802,1,1,2,3,4,8,6,4,2,314,0,0,0,0,0,0,0,0,0
0.939,1,0,0,3,4,21,3,2,2,15,0,0,0,0,1,1,0,0,1
0.91,1,0,2,3,4,2,3,2,0,10,0,0,0,0,1,0,0,0,1
0.754,1,1,1,3,4,3,2,4,5,39,0,0,0,0,0,1,0,0,0
0.624,1,1,0,4,4,8,3,2,1,25,1,0,0,0,1,0,0,0,1
0.558,1,0,0,3,4,0,0,2,1,146,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,3,2,1,26,0,0,0,0,1,0,0,0,1
0.796,1,1,0,3,4,11,3,4,5,25,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,4,5,50,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,7,4,5,30,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,18,7,4,4,39,0,0,0,0,0,0,0,0,0
0.624,1,0,2,2,2,0,3,2,0,56,1,0,0,0,1,1,0,1,1
0.624,1,1,0,3,4,3,2,2,1,82,1,0,0,0,0,1,0,0,1
0.624,1,1,0,3,4,7,7,4,2,32,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,21,2,4,1,43,1,0,0,0,0,0,0,0,0
0.55,1,1,0,3,2,15,3,4,5,15,1,0,1,0,0,0,0,1,0
0.74,1,0,0,3,4,4,3,2,1,21,1,0,0,0,1,0,0,0,1
0.855,1,1,0,3,1,9,7,4,2,226,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,14,3,2,1,60,0,0,0,0,1,0,0,0,1
0.579,1,1,0,3,4,2,3,2,1,9,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,7,2,4,1,50,0,0,0,0,0,0,0,0,0
0.754,1,0,1,2,2,4,5,4,1,280,1,0,0,0,0,0,0,1,0
0.91,1,1,0,3,4,3,2,2,2,91,0,0,0,0,0,0,0,0,1
0.624,1,1,0,4,4,5,3,4,1,15,1,0,0,0,0,0,0,0,0
0.92,1,1,2,3,4,5,3,4,2,14,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,10,4,4,1,74,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,20,3,2,2,43,1,0,0,0,1,0,0,0,1
0.926,1,1,0,4,4,14,4,4,1,52,0,0,0,0,0,0,0,0,0
0.939,1,0,0,3,2,1,3,2,1,75,0,0,1,0,1,1,0,1,1
0.624,1,1,0,3,4,8,3,4,1,54,1,0,0,0,0,0,0,0,0
0.754,1,0,1,3,4,8,0,2,1,50,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,7,3,4,0,100,0,0,0,0,1,0,0,0,0
0.895,1,1,0,4,4,17,0,2,1,42,0,0,0,0,0,0,0,0,0
0.91,1,1,0,5,4,21,3,4,4,11,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,10,2,4,2,74,0,0,0,0,0,0,0,0,0
0.802,1,1,2,2,2,7,2,4,1,17,0,0,0,0,0,0,0,1,0
0.89,1,1,2,3,4,9,2,4,5,90,0,0,0,0,0,0,0,0,0
0.855,1,0,0,4,4,21,3,4,2,234,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,3,4,4,3,11,1,0,0,0,0,0,0,0,0
0.924,1,1,0,4,1,7,0,4,1,163,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,10,2,4,4,9,0,0,0,0,0,0,0,0,0
0.855,1,0,0,3,5,5,3,2,0,36,0,0,0,0,1,0,0,0,1
0.827,1,1,2,3,4,5,1,1,1,6,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,11,5,4,5,72,0,0,0,0,0,0,0,0,0
0.926,1,1,1,3,4,18,3,0,3,84,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,14,2,1,5,24,0,0,0,0,0,0,0,0,0
0.913,1,1,0,2,2,21,1,4,1,77,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,5,20,7,4,5,56,0,0,0,0,0,1,0,0,0
0.804,1,1,0,3,4,13,2,4,1,22,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,1,17,2,3,2,8,0,0,0,0,0,0,0,0,0
0.865,1,1,0,4,4,21,3,2,5,8,0,0,0,0,1,0,0,0,1
0.92,1,0,0,3,4,21,3,2,1,55,0,0,0,0,1,0,0,0,1
0.624,1,1,2,3,4,9,3,4,1,74,1,0,0,0,0,0,0,0,0
0.624,1,0,2,4,4,3,3,2,1,57,1,0,0,0,1,1,0,0,1
0.624,1,1,2,3,4,2,0,2,1,36,0,0,0,0,0,0,0,0,1
0.92,1,0,1,3,2,2,3,2,0,146,0,0,1,0,1,1,1,1,1
0.92,1,1,0,3,4,21,3,4,5,151,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,11,2,4,1,4,0,0,0,0,0,0,0,0,0
0.743,1,1,0,4,5,2,3,2,2,102,0,0,0,0,0,0,0,0,1
0.926,1,1,0,3,4,7,7,4,3,29,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,21,7,4,2,78,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,14,5,4,5,84,0,0,0,0,0,1,0,0,0
0.624,1,1,2,3,4,2,0,4,2,141,1,0,0,0,0,0,0,0,0
0.924,1,1,2,2,2,8,3,1,1,41,1,0,0,0,0,0,0,1,0
0.738,1,1,2,3,4,5,3,4,1,13,0,0,0,0,1,0,0,0,0
0.866,1,1,0,4,4,12,2,4,1,30,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,3,4,2,104,1,0,0,0,0,0,0,0,0
0.701,1,0,2,3,4,2,3,2,1,108,0,0,0,0,1,0,0,0,1
0.89,1,1,0,3,4,9,2,4,2,62,0,0,0,1,0,1,0,0,0
0.91,1,0,0,1,2,8,2,4,2,21,0,0,0,0,0,1,0,1,0
0.884,1,1,0,3,4,12,0,2,1,98,0,0,0,0,0,0,0,0,0
0.91,0,1,0,4,1,5,3,1,1,57,0,0,0,0,1,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,44,1,0,0,0,1,0,0,0,1
0.92,1,1,0,4,4,21,1,4,5,9,0,0,0,0,0,0,0,0,0
0.802,1,1,2,3,4,8,3,0,1,4,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,0,2,3,53,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,4,4,5,108,0,0,0,0,0,1,0,0,0
0.698,0,0,0,4,4,7,3,2,1,98,1,0,0,0,1,0,0,0,1
0.893,1,1,0,3,4,5,0,2,1,112,0,0,0,0,0,1,0,0,0
0.893,1,1,0,4,4,12,7,4,1,107,0,0,0,0,0,0,0,0,0
0.766,1,1,0,3,4,21,3,2,1,28,1,0,0,0,1,0,0,0,1
0.926,1,1,0,4,4,21,3,4,1,24,0,0,0,0,0,0,0,0,0
0.767,1,1,1,3,4,21,4,1,0,28,1,0,0,0,0,1,1,0,0
0.516,1,1,2,3,4,4,3,2,1,15,1,0,0,0,1,1,0,0,1
0.698,1,0,0,2,2,2,3,2,0,76,0,0,0,0,1,1,0,1,1
0.92,1,1,0,3,4,12,5,4,5,80,0,0,0,0,0,0,0,0,0
0.682,1,0,2,3,4,3,3,2,2,32,1,0,0,1,1,1,0,0,1
0.754,1,1,0,3,4,21,3,4,2,96,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,4,1,4,1,11,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,15,1,4,5,46,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,5,5,3,4,1,20,0,0,0,0,0,0,0,0,0
0.913,1,1,0,3,4,8,3,2,4,46,0,0,0,0,0,0,0,0,1
0.92,1,1,0,1,2,10,0,4,1,14,0,0,0,0,0,0,0,1,0
0.91,1,0,2,3,4,0,3,2,1,44,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,14,2,4,5,27,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,11,7,4,5,34,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,11,2,4,3,17,0,0,0,0,0,0,0,0,0
0.92,0,0,0,3,1,3,3,4,3,40,0,0,0,0,0,0,0,0,0
0.624,1,0,2,4,4,3,3,2,1,20,1,0,0,0,1,1,0,0,1
0.939,1,0,2,3,4,7,3,2,2,31,1,0,0,0,1,0,0,0,1
0.762,1,1,0,4,4,8,5,1,1,45,0,0,0,0,0,0,0,0,0
0.855,1,0,0,2,2,11,3,4,1,32,0,0,0,0,1,0,0,1,0
0.925,1,1,0,3,4,8,2,3,2,85,0,0,0,0,0,0,0,0,0
0.666,1,1,0,3,4,6,2,4,1,110,0,0,0,0,0,0,0,0,0
0.802,1,1,0,4,3,11,3,2,2,35,0,0,0,0,1,0,0,0,1
0.762,1,1,2,3,4,12,3,4,3,6,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,1,15,5,4,4,11,0,0,0,0,0,0,0,0,0
0.804,1,1,0,4,4,21,3,2,1,61,1,0,0,0,1,0,0,0,1
0.897,1,1,0,4,4,6,1,2,1,91,0,0,0,0,0,0,0,0,0
0.767,1,1,0,3,1,21,0,4,2,28,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,21,3,4,2,18,0,0,0,0,0,1,0,0,0
0.794,1,1,1,3,4,7,3,2,1,50,0,0,0,0,0,0,0,0,1
0.682,1,0,0,3,4,6,5,2,1,204,0,0,0,0,0,0,0,0,1
0.926,1,0,0,2,2,5,2,4,2,256,0,0,0,0,0,0,0,1,0
0.92,1,1,2,3,4,6,6,4,2,26,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,1,5,7,4,4,168,1,0,0,0,0,0,0,0,0
0.762,1,0,0,3,5,2,5,4,0,26,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,16,3,4,5,37,0,0,0,0,0,0,0,0,0
0.767,1,0,2,2,2,4,3,2,2,17,1,0,0,0,1,0,0,1,1
0.887,1,1,0,3,4,21,3,2,4,42,1,0,0,0,1,0,0,0,1
0.926,1,0,2,3,4,10,3,2,0,67,0,0,0,0,1,0,0,0,1
0.91,1,1,0,3,4,13,3,2,5,40,0,0,0,0,1,1,0,0,1
0.895,1,1,0,3,4,12,5,4,5,14,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,4,4,4,1,218,0,0,0,0,0,0,0,0,0
0.698,1,1,1,2,2,3,3,2,1,22,1,0,0,0,1,0,1,1,1
0.91,1,1,0,3,4,13,2,3,1,8,0,0,0,0,0,0,0,0,0
0.92,1,1,2,4,4,8,1,3,1,38,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,1,0,2,1,29,0,0,0,0,0,1,0,0,1
0.915,1,1,0,3,4,8,5,4,2,26,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,13,7,4,2,22,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,9,3,4,1,50,0,0,0,0,0,0,0,0,0
0.92,0,1,0,4,4,21,2,4,5,120,1,0,0,0,0,0,0,0,0
0.762,1,1,0,3,4,9,3,3,1,100,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,4,2,4,4,198,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,5,3,0,4,2,18,1,0,0,0,0,1,0,0,0
0.92,1,1,0,4,4,21,3,2,4,80,1,0,0,0,1,0,0,0,1
0.802,0,0,1,3,4,3,2,4,1,144,1,0,0,0,0,0,0,0,0
0.754,1,1,0,4,4,21,3,2,5,41,0,0,0,0,1,0,0,0,1
0.92,1,1,2,4,4,9,1,4,1,54,0,0,0,0,0,1,0,0,0
0.698,1,1,2,4,4,21,7,1,1,28,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,1,21,7,1,1,20,0,0,0,0,0,0,0,0,0
0.878,1,0,0,3,0,14,2,0,3,45,0,0,0,0,0,0,0,0,0
0.92,1,1,2,4,4,6,7,4,3,55,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,5,2,4,3,28,0,0,0,0,0,0,0,0,0
0.939,1,1,0,4,4,6,3,4,1,96,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,1,3,2,0,18,1,0,0,0,1,1,0,0,1
0.682,1,0,2,3,4,9,3,2,1,42,0,0,0,0,1,0,0,0,1
0.689,1,1,1,3,4,4,2,4,3,31,1,0,0,0,0,1,1,0,0
0.624,1,1,0,3,4,6,7,4,2,47,1,0,0,0,0,1,0,0,0
0.939,1,1,0,4,4,10,3,2,1,66,0,0,0,0,1,0,0,0,1
